Thorlabs Beam
Version: 7.0.4131.325
Date: 2019-05-16
Time: 11:06:47

Device: BP109-IR
S/N: M00230332

Resolution [µm]: 1.20
Sample Frequency [Hz]: 200000.00
Sample Count: 7504

Pos X [µm];X;Pos Y [µm];Y;
2717.91;8.12e-04;2796.75;-8.05e-05;
2719.1;4.90e-04;2797.93;-6.00e-05;
2720.29;2.47e-04;2799.12;-2.89e-05;
2721.48;2.57e-04;2800.3;-5.57e-05;
2722.67;7.34e-04;2801.49;3.64e-04;
2723.86;4.25e-04;2802.67;1.67e-04;
2725.04;2.82e-04;2803.86;-3.02e-04;
2726.23;4.24e-04;2805.04;-1.13e-04;
2727.42;2.83e-04;2806.23;1.98e-04;
2728.61;7.37e-04;2807.42;5.15e-04;
2729.8;8.26e-04;2808.6;4.42e-04;
2730.99;4.25e-04;2809.79;-4.54e-05;
2732.18;3.77e-04;2810.97;-4.16e-04;
2733.37;2.00e-04;2812.16;-1.50e-04;
2734.56;7.43e-04;2813.34;1.39e-04;
2735.75;6.74e-04;2814.53;2.51e-04;
2736.94;4.52e-04;2815.71;2.74e-04;
2738.13;8.30e-04;2816.9;-1.92e-04;
2739.32;6.60e-04;2818.08;-2.09e-04;
2740.51;3.34e-04;2819.27;-2.32e-05;
2741.7;-7.68e-05;2820.45;2.70e-04;
2742.89;4.07e-04;2821.64;4.48e-04;
2744.08;6.02e-04;2822.82;3.79e-04;
2745.27;6.31e-04;2824.01;-2.35e-04;
2746.46;5.84e-04;2825.19;-1.99e-04;
2747.65;4.60e-04;2826.38;1.03e-04;
2748.84;7.51e-04;2827.56;2.11e-04;
2750.03;5.44e-04;2828.75;1.59e-04;
2751.22;2.88e-04;2829.94;2.67e-04;
2752.41;2.45e-04;2831.12;-1.53e-04;
2753.6;5.83e-04;2832.31;-4.06e-05;
2754.79;6.59e-04;2833.49;1.82e-04;
2755.98;3.76e-04;2834.68;1.70e-04;
2757.17;2.44e-04;2835.86;-1.55e-05;
2758.36;3.51e-04;2837.05;-1.36e-04;
2759.55;4.67e-04;2838.23;1.20e-04;
2760.74;4.59e-04;2839.42;3.30e-04;
2761.93;9.22e-04;2840.6;2.11e-04;
2763.12;9.41e-04;2841.79;-1.40e-04;
2764.31;2.07e-04;2842.97;-4.71e-05;
2765.5;2.18e-04;2844.16;-2.75e-05;
2766.69;7.13e-04;2845.34;1.82e-04;
2767.88;7.02e-04;2846.53;3.42e-04;
2769.07;4.53e-04;2847.71;3.74e-05;
2770.26;3.09e-04;2848.9;2.18e-05;
2771.45;4.88e-04;2850.09;-2.52e-05;
2772.64;4.65e-04;2851.27;1.06e-04;
2773.83;3.61e-04;2852.46;-1.44e-05;
2775.02;6.54e-04;2853.64;2.92e-05;
2776.21;5.68e-04;2854.83;2.71e-04;
2777.4;5.41e-04;2856.01;3.61e-04;
2778.59;5.91e-04;2857.2;-1.89e-04;
2779.78;5.23e-04;2858.38;-1.42e-04;
2780.97;2.29e-04;2859.57;-2.70e-04;
2782.16;5.84e-04;2860.75;1.24e-04;
2783.35;5.22e-04;2861.94;4.48e-04;
2784.54;6.27e-04;2863.12;3.19e-04;
2785.73;6.16e-04;2864.31;3.72e-05;
2786.92;2.04e-04;2865.49;-1.15e-04;
2788.11;2.48e-04;2866.68;-6.37e-05;
2789.3;2.90e-04;2867.86;1.14e-04;
2790.49;4.69e-04;2869.05;3.09e-04;
2791.68;7.30e-04;2870.24;3.27e-04;
2792.87;7.47e-04;2871.42;2.54e-04;
2794.06;4.44e-04;2872.61;-1.27e-05;
2795.25;4.53e-04;2873.79;-3.61e-04;
2796.44;2.72e-04;2874.98;-7.48e-05;
2797.63;6.59e-04;2876.16;1.68e-04;
2798.82;7.88e-04;2877.35;1.06e-04;
2800.01;3.92e-04;2878.53;-3.18e-05;
2801.2;2.00e-04;2879.72;3.23e-05;
2802.39;6.42e-04;2880.9;1.20e-04;
2803.58;8.46e-04;2882.09;9.87e-05;
2804.77;6.80e-04;2883.27;2.04e-04;
2805.96;2.84e-04;2884.46;1.89e-04;
2807.15;1.34e-04;2885.64;-2.12e-04;
2808.34;7.84e-04;2886.83;-4.30e-04;
2809.53;7.39e-04;2888.01;3.86e-04;
2810.72;5.60e-04;2889.2;7.32e-04;
2811.91;3.34e-05;2890.38;3.66e-04;
2813.1;3.73e-04;2891.57;-3.88e-04;
2814.29;8.47e-04;2892.76;-4.55e-04;
2815.48;4.80e-04;2893.94;2.81e-04;
2816.67;1.72e-04;2895.13;1.02e-04;
2817.86;3.82e-04;2896.31;-1.33e-04;
2819.05;7.20e-04;2897.5;4.74e-05;
2820.24;6.80e-04;2898.68;2.69e-04;
2821.43;3.93e-04;2899.87;-8.93e-05;
2822.62;4.51e-04;2901.05;2.19e-04;
2823.81;7.44e-04;2902.24;3.63e-04;
2825;4.24e-04;2903.42;-1.07e-04;
2826.19;3.94e-04;2904.61;-1.96e-04;
2827.38;5.74e-04;2905.79;-4.88e-05;
2828.57;5.53e-04;2906.98;1.35e-04;
2829.76;3.48e-04;2908.16;-3.89e-05;
2830.95;5.78e-04;2909.35;2.43e-04;
2832.14;4.48e-04;2910.53;2.40e-04;
2833.33;4.54e-04;2911.72;7.56e-05;
2834.52;6.33e-04;2912.91;-3.60e-05;
2835.71;4.80e-04;2914.09;-4.26e-05;
2836.9;4.38e-04;2915.28;-2.61e-04;
2838.08;5.49e-04;2916.46;2.17e-04;
2839.27;4.82e-04;2917.65;2.86e-04;
2840.46;3.45e-04;2918.83;2.92e-04;
2841.65;6.17e-04;2920.02;1.66e-04;
2842.84;6.02e-04;2921.2;-2.94e-04;
2844.03;3.45e-04;2922.39;-6.65e-05;
2845.22;5.01e-04;2923.57;2.13e-04;
2846.41;6.00e-04;2924.76;7.73e-05;
2847.6;2.13e-04;2925.94;2.20e-04;
2848.79;4.83e-04;2927.13;-1.81e-05;
2849.98;3.23e-04;2928.31;-1.84e-05;
2851.17;8.56e-04;2929.5;1.76e-04;
2852.36;6.66e-04;2930.68;1.94e-04;
2853.55;4.90e-04;2931.87;-1.05e-04;
2854.74;3.19e-04;2933.06;-7.28e-05;
2855.93;3.38e-04;2934.24;2.29e-04;
2857.12;5.54e-04;2935.43;-5.08e-05;
2858.31;8.28e-04;2936.61;1.62e-04;
2859.5;5.96e-04;2937.8;-3.26e-05;
2860.69;5.56e-04;2938.98;1.06e-04;
2861.88;3.37e-04;2940.17;1.97e-04;
2863.07;3.79e-04;2941.35;2.09e-05;
2864.26;6.72e-04;2942.54;-1.10e-05;
2865.45;6.53e-04;2943.72;-9.27e-05;
2866.64;2.76e-04;2944.91;6.56e-04;
2867.83;2.87e-04;2946.09;2.35e-04;
2869.02;5.61e-04;2947.28;-3.05e-04;
2870.21;4.55e-04;2948.46;-3.01e-04;
2871.4;3.60e-04;2949.65;-1.21e-04;
2872.59;6.87e-04;2950.83;3.90e-04;
2873.78;6.52e-04;2952.02;1.93e-04;
2874.97;3.35e-04;2953.21;2.74e-04;
2876.16;5.88e-04;2954.39;-2.18e-04;
2877.35;3.49e-04;2955.58;-3.00e-04;
2878.54;3.87e-04;2956.76;3.01e-04;
2879.73;9.09e-04;2957.95;3.52e-04;
2880.92;7.47e-04;2959.13;2.83e-04;
2882.11;2.87e-04;2960.32;-7.36e-05;
2883.3;1.77e-04;2961.5;-2.56e-04;
2884.49;4.18e-04;2962.69;-1.45e-04;
2885.68;8.76e-04;2963.87;3.41e-04;
2886.87;6.17e-04;2965.06;5.13e-04;
2888.06;3.61e-04;2966.24;1.92e-04;
2889.25;3.93e-04;2967.43;-9.56e-05;
2890.44;5.60e-04;2968.61;-3.03e-05;
2891.63;7.00e-04;2969.8;-8.76e-05;
2892.82;3.23e-04;2970.98;1.22e-04;
2894.01;5.33e-04;2972.17;2.23e-04;
2895.2;4.13e-04;2973.35;-1.81e-05;
2896.39;4.54e-04;2974.54;-2.80e-04;
2897.58;2.99e-04;2975.73;1.80e-04;
2898.77;4.79e-04;2976.91;4.58e-04;
2899.96;5.78e-04;2978.1;-8.98e-06;
2901.15;2.54e-04;2979.28;-3.47e-04;
2902.34;8.23e-04;2980.47;4.46e-05;
2903.53;7.01e-04;2981.65;4.03e-04;
2904.72;4.30e-04;2982.84;-1.55e-05;
2905.91;1.51e-04;2984.02;-4.11e-04;
2907.1;3.11e-04;2985.21;-2.26e-04;
2908.29;7.43e-04;2986.39;3.51e-04;
2909.48;1.03e-03;2987.58;2.96e-04;
2910.67;6.71e-04;2988.76;3.29e-04;
2911.86;1.50e-04;2989.95;1.62e-04;
2913.05;8.44e-05;2991.13;-1.68e-04;
2914.24;7.52e-04;2992.32;-2.23e-04;
2915.43;7.65e-04;2993.5;8.39e-05;
2916.62;3.26e-04;2994.69;3.29e-04;
2917.81;2.23e-04;2995.88;1.86e-04;
2919;4.66e-04;2997.06;4.91e-05;
2920.19;7.22e-04;2998.25;-7.05e-05;
2921.38;7.03e-04;2999.43;2.80e-05;
2922.57;3.04e-04;3000.62;1.28e-04;
2923.76;4.16e-04;3001.8;4.09e-04;
2924.95;8.25e-04;3002.99;-2.71e-06;
2926.14;3.92e-04;3004.17;-3.24e-04;
2927.33;2.60e-04;3005.36;1.17e-04;
2928.52;4.26e-04;3006.54;4.39e-04;
2929.71;4.06e-04;3007.73;1.82e-04;
2930.9;4.83e-04;3008.91;-8.42e-05;
2932.09;6.59e-04;3010.1;-2.83e-04;
2933.28;6.47e-04;3011.28;-3.27e-04;
2934.47;4.90e-04;3012.47;2.05e-04;
2935.66;3.69e-04;3013.65;5.38e-04;
2936.85;3.30e-04;3014.84;3.60e-05;
2938.04;6.80e-04;3016.03;-1.38e-04;
2939.23;7.86e-04;3017.21;1.98e-04;
2940.42;5.31e-04;3018.4;1.77e-04;
2941.61;2.13e-04;3019.58;3.27e-06;
2942.8;6.05e-04;3020.77;1.22e-04;
2943.99;7.44e-04;3021.95;4.12e-06;
2945.18;4.32e-04;3023.14;-3.00e-06;
2946.37;2.54e-04;3024.32;-6.99e-05;
2947.56;3.91e-04;3025.51;1.37e-04;
2948.75;8.26e-04;3026.69;1.99e-04;
2949.94;5.35e-04;3027.88;3.80e-05;
2951.13;4.71e-04;3029.06;-2.69e-04;
2952.31;2.94e-04;3030.25;5.54e-05;
2953.5;4.65e-04;3031.43;1.51e-04;
2954.69;7.59e-04;3032.62;3.62e-04;
2955.88;3.62e-04;3033.8;6.68e-05;
2957.07;2.78e-04;3034.99;-2.71e-04;
2958.26;6.31e-04;3036.17;-1.21e-04;
2959.45;7.45e-04;3037.36;1.14e-04;
2960.64;4.16e-04;3038.55;2.88e-04;
2961.83;4.10e-04;3039.73;3.05e-04;
2963.02;4.47e-04;3040.92;8.81e-05;
2964.21;7.33e-04;3042.1;-1.05e-04;
2965.4;8.43e-04;3043.29;-7.96e-05;
2966.59;5.45e-04;3044.47;-5.80e-05;
2967.78;-1.75e-04;3045.66;1.34e-04;
2968.97;4.25e-05;3046.84;3.04e-04;
2970.16;8.44e-04;3048.03;-1.91e-04;
2971.35;7.77e-04;3049.21;-1.43e-04;
2972.54;5.11e-04;3050.4;3.74e-05;
2973.73;1.84e-04;3051.58;3.98e-04;
2974.92;3.97e-04;3052.77;3.08e-04;
2976.11;4.24e-04;3053.95;-1.07e-04;
2977.3;7.77e-04;3055.14;-1.28e-04;
2978.49;8.06e-04;3056.32;2.98e-04;
2979.68;6.46e-04;3057.51;-6.14e-05;
2980.87;2.65e-04;3058.7;-3.77e-05;
2982.06;4.07e-04;3059.88;1.92e-05;
2983.25;5.61e-04;3061.07;1.91e-04;
2984.44;5.76e-04;3062.25;2.86e-05;
2985.63;2.29e-04;3063.44;-1.13e-05;
2986.82;4.65e-04;3064.62;-1.12e-04;
2988.01;5.68e-04;3065.81;-2.19e-04;
2989.2;6.05e-04;3066.99;1.27e-04;
2990.39;5.47e-04;3068.18;3.17e-04;
2991.58;6.27e-04;3069.36;2.94e-04;
2992.77;3.16e-04;3070.55;1.15e-04;
2993.96;2.82e-04;3071.73;-7.82e-05;
2995.15;4.61e-04;3072.92;-4.38e-04;
2996.34;6.48e-04;3074.1;1.05e-04;
2997.53;6.10e-04;3075.29;2.29e-04;
2998.72;4.40e-04;3076.47;5.00e-05;
2999.91;2.45e-04;3077.66;2.41e-06;
3001.1;7.67e-04;3078.85;4.38e-04;
3002.29;4.40e-04;3080.03;5.42e-05;
3003.48;2.79e-04;3081.22;-1.64e-04;
3004.67;4.78e-04;3082.4;-1.25e-04;
3005.86;9.05e-04;3083.59;2.34e-04;
3007.05;8.92e-04;3084.77;3.95e-04;
3008.24;2.75e-04;3085.96;1.01e-05;
3009.43;7.72e-05;3087.14;-2.09e-04;
3010.62;5.61e-04;3088.33;-9.19e-05;
3011.81;7.96e-04;3089.51;1.72e-04;
3013;5.94e-04;3090.7;8.76e-05;
3014.19;1.33e-04;3091.88;3.90e-04;
3015.38;3.56e-04;3093.07;1.52e-04;
3016.57;7.09e-04;3094.25;-8.16e-05;
3017.76;6.45e-04;3095.44;-4.32e-05;
3018.95;5.64e-04;3096.62;-3.76e-04;
3020.14;2.62e-04;3097.81;5.77e-05;
3021.33;5.14e-04;3098.99;4.58e-04;
3022.52;3.60e-04;3100.18;4.29e-04;
3023.71;4.93e-04;3101.37;3.26e-05;
3024.9;2.99e-04;3102.55;-4.94e-04;
3026.09;6.67e-04;3103.74;-1.91e-04;
3027.28;7.62e-04;3104.92;3.58e-04;
3028.47;5.28e-04;3106.11;4.20e-04;
3029.66;2.49e-04;3107.29;8.22e-05;
3030.85;7.49e-04;3108.48;-2.93e-04;
3032.04;6.72e-04;3109.66;-4.91e-05;
3033.23;5.07e-04;3110.85;2.83e-04;
3034.42;2.24e-04;3112.03;1.48e-04;
3035.61;5.31e-04;3113.22;1.69e-05;
3036.8;6.51e-04;3114.4;-1.56e-04;
3037.99;5.84e-04;3115.59;-9.61e-05;
3039.18;4.12e-04;3116.77;2.79e-04;
3040.37;3.79e-04;3117.96;3.30e-04;
3041.56;4.72e-04;3119.14;4.98e-06;
3042.75;6.82e-04;3120.33;-2.37e-04;
3043.94;3.48e-04;3121.52;7.39e-05;
3045.13;1.56e-04;3122.7;-2.58e-05;
3046.32;7.39e-04;3123.89;-6.05e-05;
3047.51;5.97e-04;3125.07;3.72e-05;
3048.7;4.45e-04;3126.26;1.97e-04;
3049.89;4.23e-04;3127.44;3.52e-04;
3051.08;6.44e-04;3128.63;-1.55e-04;
3052.27;6.29e-04;3129.81;-1.71e-04;
3053.46;2.52e-04;3131;4.40e-04;
3054.65;4.82e-04;3132.18;2.46e-04;
3055.84;5.50e-04;3133.37;-9.61e-05;
3057.03;3.89e-04;3134.55;-3.17e-04;
3058.22;3.73e-04;3135.74;-2.20e-04;
3059.41;3.52e-04;3136.92;1.84e-04;
3060.6;4.12e-04;3138.11;3.16e-04;
3061.79;7.03e-04;3139.29;1.97e-04;
3062.98;6.77e-04;3140.48;-1.18e-04;
3064.17;5.82e-04;3141.67;5.82e-05;
3065.36;8.13e-04;3142.85;-4.71e-06;
3066.54;5.24e-04;3144.04;-2.09e-04;
3067.73;6.84e-05;3145.22;1.06e-04;
3068.92;2.20e-04;3146.41;1.81e-04;
3070.11;6.70e-04;3147.59;6.42e-05;
3071.3;6.81e-04;3148.78;8.59e-05;
3072.49;5.36e-04;3149.96;7.70e-05;
3073.68;4.03e-04;3151.15;3.03e-04;
3074.87;5.07e-04;3152.33;-2.15e-05;
3076.06;5.20e-04;3153.52;-2.14e-06;
3077.25;5.60e-04;3154.7;-1.66e-04;
3078.44;5.56e-04;3155.89;-9.16e-05;
3079.63;9.75e-05;3157.07;-1.33e-04;
3080.82;3.54e-04;3158.26;-4.71e-06;
3082.01;7.83e-04;3159.44;4.40e-04;
3083.2;8.83e-04;3160.63;2.97e-04;
3084.39;4.48e-04;3161.81;9.50e-05;
3085.58;4.15e-04;3163;-2.48e-04;
3086.77;4.18e-04;3164.19;3.97e-05;
3087.96;6.85e-04;3165.37;2.43e-04;
3089.15;4.33e-04;3166.56;-1.45e-04;
3090.34;1.14e-04;3167.74;1.24e-05;
3091.53;4.11e-04;3168.93;4.49e-04;
3092.72;7.10e-04;3170.11;1.20e-04;
3093.91;7.86e-04;3171.3;-3.51e-04;
3095.1;5.41e-04;3172.48;-1.02e-04;
3096.29;1.99e-04;3173.67;2.15e-04;
3097.48;3.26e-04;3174.85;-3.57e-05;
3098.67;5.55e-04;3176.04;1.17e-04;
3099.86;4.27e-04;3177.22;1.31e-04;
3101.05;6.03e-04;3178.41;4.51e-05;
3102.24;5.43e-04;3179.59;-2.46e-04;
3103.43;4.59e-04;3180.78;3.03e-05;
3104.62;6.88e-04;3181.96;4.15e-04;
3105.81;3.58e-04;3183.15;3.22e-04;
3107;3.98e-04;3184.34;-9.73e-05;
3108.19;6.05e-04;3185.52;-1.85e-04;
3109.38;5.49e-04;3186.71;-1.38e-04;
3110.57;3.61e-04;3187.89;3.58e-04;
3111.76;4.96e-04;3189.08;1.34e-04;
3112.95;3.29e-04;3190.26;-3.18e-05;
3114.14;5.93e-04;3191.45;-5.80e-05;
3115.33;6.68e-04;3192.63;-2.07e-05;
3116.52;2.75e-04;3193.82;9.47e-05;
3117.71;5.94e-04;3195;7.16e-05;
3118.9;5.47e-04;3196.19;-3.38e-05;
3120.09;4.86e-04;3197.37;-9.70e-05;
3121.28;1.44e-04;3198.56;4.14e-04;
3122.47;6.74e-04;3199.74;2.01e-04;
3123.66;9.70e-04;3200.93;-2.60e-04;
3124.85;7.98e-04;3202.11;-3.60e-05;
3126.04;-1.18e-04;3203.3;1.10e-04;
3127.23;1.00e-04;3204.49;1.14e-04;
3128.42;4.34e-04;3205.67;2.56e-04;
3129.61;9.18e-04;3206.86;-4.37e-05;
3130.8;5.68e-04;3208.04;-6.85e-05;
3131.99;4.23e-04;3209.23;-3.97e-05;
3133.18;3.96e-04;3210.41;8.44e-05;
3134.37;5.73e-04;3211.6;2.55e-05;
3135.56;4.67e-04;3212.78;1.86e-04;
3136.75;1.11e-04;3213.97;3.52e-05;
3137.94;3.98e-04;3215.15;-2.25e-04;
3139.13;7.12e-04;3216.34;-8.41e-06;
3140.32;7.77e-04;3217.52;1.46e-04;
3141.51;3.24e-04;3218.71;2.58e-05;
3142.7;5.03e-04;3219.89;1.78e-04;
3143.89;6.88e-04;3221.08;2.30e-04;
3145.08;4.62e-04;3222.26;1.90e-04;
3146.27;5.00e-04;3223.45;-1.15e-04;
3147.46;2.53e-04;3224.63;-7.90e-05;
3148.65;3.22e-04;3225.82;2.22e-04;
3149.84;7.01e-04;3227.01;1.24e-04;
3151.03;6.88e-04;3228.19;6.19e-05;
3152.22;4.62e-04;3229.38;2.58e-05;
3153.41;5.10e-04;3230.56;-2.55e-04;
3154.6;8.38e-05;3231.75;-6.62e-05;
3155.79;2.23e-04;3232.93;4.43e-04;
3156.98;7.59e-04;3234.12;2.33e-04;
3158.17;7.68e-04;3235.3;-1.27e-04;
3159.36;5.05e-04;3236.49;-2.80e-04;
3160.55;2.81e-04;3237.67;2.37e-04;
3161.74;1.95e-04;3238.86;2.24e-04;
3162.93;2.62e-04;3240.04;-1.28e-04;
3164.12;6.80e-04;3241.23;-7.08e-05;
3165.31;7.42e-04;3242.41;1.94e-04;
3166.5;5.78e-04;3243.6;1.92e-04;
3167.69;5.17e-04;3244.78;-6.76e-05;
3168.88;1.62e-04;3245.97;2.41e-05;
3170.07;4.51e-04;3247.16;-9.01e-05;
3171.26;7.37e-04;3248.34;-4.35e-04;
3172.45;6.79e-04;3249.53;2.54e-04;
3173.64;4.35e-04;3250.71;4.20e-04;
3174.83;1.89e-04;3251.9;1.54e-04;
3176.02;3.13e-04;3253.08;-3.35e-04;
3177.21;7.30e-04;3254.27;-2.15e-04;
3178.4;8.23e-04;3255.45;1.66e-04;
3179.58;2.93e-04;3256.64;3.41e-04;
3180.77;2.15e-04;3257.82;3.13e-04;
3181.96;6.30e-04;3259.01;-1.94e-04;
3183.15;5.05e-04;3260.19;-3.63e-04;
3184.34;3.89e-04;3261.38;1.49e-04;
3185.53;3.47e-04;3262.56;3.13e-04;
3186.72;4.23e-04;3263.75;1.19e-04;
3187.91;4.22e-04;3264.93;1.32e-04;
3189.1;5.56e-04;3266.12;-1.13e-05;
3190.29;8.02e-04;3267.31;-2.00e-04;
3191.48;5.92e-04;3268.49;-6.54e-05;
3192.67;2.38e-04;3269.68;2.21e-04;
3193.86;4.32e-04;3270.86;2.38e-04;
3195.05;8.49e-04;3272.05;-8.79e-05;
3196.24;7.47e-04;3273.23;-8.87e-05;
3197.43;2.87e-04;3274.42;1.59e-04;
3198.62;1.06e-04;3275.6;1.80e-04;
3199.81;3.55e-04;3276.79;-1.77e-04;
3201;6.21e-04;3277.97;7.67e-05;
3202.19;6.71e-04;3279.16;-1.55e-05;
3203.38;4.61e-04;3280.34;1.71e-04;
3204.57;3.10e-04;3281.53;1.06e-04;
3205.76;4.61e-04;3282.71;-8.25e-05;
3206.95;7.08e-04;3283.9;1.28e-04;
3208.14;5.22e-04;3285.08;1.38e-04;
3209.33;1.50e-04;3286.27;2.27e-04;
3210.52;3.53e-04;3287.45;-9.04e-05;
3211.71;1.00e-03;3288.64;8.87e-05;
3212.9;7.23e-04;3289.83;-3.97e-05;
3214.09;1.46e-04;3291.01;-2.78e-04;
3215.28;3.15e-04;3292.2;1.56e-04;
3216.47;4.97e-04;3293.38;1.89e-04;
3217.66;6.15e-04;3294.57;-1.15e-05;
3218.85;5.25e-04;3295.75;-1.42e-04;
3220.04;7.44e-05;3296.94;4.74e-05;
3221.23;5.44e-04;3298.12;2.09e-04;
3222.42;5.89e-04;3299.31;1.27e-05;
3223.61;7.68e-04;3300.49;1.47e-04;
3224.8;3.54e-04;3301.68;2.95e-05;
3225.99;1.49e-04;3302.86;-5.57e-05;
3227.18;7.12e-04;3304.05;2.72e-04;
3228.37;8.64e-04;3305.23;2.77e-04;
3229.56;4.55e-04;3306.42;-1.17e-04;
3230.75;1.58e-04;3307.6;-3.97e-04;
3231.94;3.87e-04;3308.79;-1.30e-04;
3233.13;5.35e-04;3309.98;1.14e-04;
3234.32;5.29e-04;3311.16;1.94e-04;
3235.51;7.22e-04;3312.35;2.80e-04;
3236.7;5.14e-04;3313.53;2.89e-05;
3237.89;5.31e-04;3314.72;7.02e-05;
3239.08;7.15e-05;3315.9;1.61e-04;
3240.27;5.06e-04;3317.09;-2.08e-04;
3241.46;4.82e-04;3318.27;4.54e-05;
3242.65;5.55e-04;3319.46;4.42e-04;
3243.84;4.06e-04;3320.64;6.31e-05;
3245.03;2.34e-04;3321.83;-1.23e-04;
3246.22;2.54e-04;3323.01;-5.88e-05;
3247.41;6.31e-04;3324.2;1.02e-04;
3248.6;8.99e-04;3325.38;8.24e-05;
3249.79;3.05e-04;3326.57;2.71e-04;
3250.98;-1.20e-04;3327.75;-1.87e-04;
3252.17;4.24e-04;3328.94;-3.29e-04;
3253.36;8.85e-04;3330.13;2.04e-04;
3254.55;8.99e-04;3331.31;2.65e-04;
3255.74;3.38e-04;3332.5;1.76e-04;
3256.93;1.28e-04;3333.68;2.06e-04;
3258.12;4.80e-04;3334.87;9.18e-05;
3259.31;8.58e-04;3336.05;-2.49e-04;
3260.5;7.40e-04;3337.24;-1.27e-04;
3261.69;4.02e-04;3338.42;-2.89e-05;
3262.88;4.31e-04;3339.61;1.59e-04;
3264.07;5.67e-04;3340.79;1.07e-04;
3265.26;4.56e-04;3341.98;2.57e-04;
3266.45;2.44e-04;3343.16;1.94e-04;
3267.64;3.80e-04;3344.35;1.61e-05;
3268.83;4.09e-04;3345.53;-1.64e-04;
3270.02;6.44e-04;3346.72;3.09e-05;
3271.21;6.80e-04;3347.9;1.10e-04;
3272.4;5.72e-04;3349.09;6.31e-05;
3273.59;1.84e-04;3350.27;-2.13e-04;
3274.78;3.07e-04;3351.46;-2.95e-04;
3275.97;7.73e-04;3352.65;2.98e-04;
3277.16;7.69e-04;3353.83;5.47e-04;
3278.35;5.44e-04;3355.02;-3.23e-05;
3279.54;1.69e-04;3356.2;-2.89e-04;
3280.73;1.78e-04;3357.39;-2.07e-04;
3281.92;4.73e-04;3358.57;3.17e-04;
3283.11;5.90e-04;3359.76;2.89e-04;
3284.3;4.24e-04;3360.94;-1.77e-04;
3285.49;4.71e-04;3362.13;-7.11e-05;
3286.68;6.78e-04;3363.31;7.02e-05;
3287.87;5.37e-04;3364.5;2.69e-05;
3289.06;5.00e-04;3365.68;1.72e-04;
3290.25;6.55e-04;3366.87;5.82e-05;
3291.44;4.98e-04;3368.05;1.55e-05;
3292.63;3.20e-04;3369.24;2.56e-04;
3293.81;6.18e-04;3370.42;-4.14e-06;
3295;4.26e-04;3371.61;-3.69e-04;
3296.19;4.08e-04;3372.8;-2.19e-04;
3297.38;1.74e-04;3373.98;4.20e-04;
3298.57;5.14e-04;3375.17;7.27e-04;
3299.76;6.93e-04;3376.35;-2.77e-04;
3300.95;3.51e-04;3377.54;-4.31e-04;
3302.14;5.47e-04;3378.72;-7.22e-05;
3303.33;3.63e-04;3379.91;7.90e-04;
3304.52;4.86e-04;3381.09;6.00e-04;
3305.71;4.18e-04;3382.28;-2.37e-04;
3306.9;6.04e-04;3383.46;-1.13e-03;
3308.09;4.17e-04;3384.65;-1.30e-05;
3309.28;4.61e-04;3385.83;8.48e-04;
3310.47;2.94e-04;3387.02;7.90e-05;
3311.66;3.26e-04;3388.2;-1.02e-04;
3312.85;5.77e-04;3389.39;-1.68e-04;
3314.04;7.99e-04;3390.57;-8.27e-05;
3315.23;7.56e-04;3391.76;2.07e-04;
3316.42;4.88e-04;3392.95;-1.21e-05;
3317.61;7.64e-05;3394.13;-2.58e-04;
3318.8;5.33e-04;3395.32;-1.90e-04;
3319.99;5.59e-04;3396.5;3.81e-04;
3321.18;1.82e-04;3397.69;2.25e-04;
3322.37;5.35e-04;3398.87;2.08e-04;
3323.56;1.67e-04;3400.06;-7.79e-05;
3324.75;5.46e-04;3401.24;-1.22e-04;
3325.94;6.72e-04;3402.43;3.35e-04;
3327.13;4.02e-04;3403.61;6.25e-05;
3328.32;2.82e-04;3404.8;-2.78e-04;
3329.51;8.62e-04;3405.98;-2.32e-04;
3330.7;8.80e-04;3407.17;-7.20e-07;
3331.89;1.85e-04;3408.35;4.36e-04;
3333.08;6.32e-06;3409.54;3.75e-04;
3334.27;3.70e-04;3410.72;-2.58e-04;
3335.46;6.19e-04;3411.91;-3.21e-04;
3336.65;6.82e-04;3413.1;3.63e-04;
3337.84;5.03e-04;3414.28;5.50e-04;
3339.03;2.54e-04;3415.47;-7.56e-05;
3340.22;3.35e-04;3416.65;-3.56e-04;
3341.41;4.69e-04;3417.84;1.12e-05;
3342.6;6.46e-04;3419.02;-1.16e-04;
3343.79;5.89e-04;3420.21;-6.79e-05;
3344.98;6.43e-04;3421.39;2.16e-04;
3346.17;6.64e-04;3422.58;2.60e-04;
3347.36;4.96e-05;3423.76;5.77e-05;
3348.55;2.67e-04;3424.95;-2.01e-04;
3349.74;6.28e-04;3426.13;1.35e-07;
3350.93;8.28e-04;3427.32;-2.01e-05;
3352.12;5.43e-04;3428.5;9.64e-05;
3353.31;2.23e-04;3429.69;1.78e-04;
3354.5;3.99e-04;3430.87;1.10e-04;
3355.69;3.84e-04;3432.06;-9.19e-05;
3356.88;4.07e-04;3433.24;-9.61e-05;
3358.07;5.17e-04;3434.43;2.99e-04;
3359.26;4.79e-04;3435.62;-1.52e-04;
3360.45;4.64e-04;3436.8;-3.73e-04;
3361.64;6.29e-04;3437.99;1.56e-04;
3362.83;8.81e-04;3439.17;3.12e-04;
3364.02;4.82e-04;3440.36;5.14e-05;
3365.21;7.75e-06;3441.54;1.41e-04;
3366.4;1.23e-04;3442.73;2.18e-04;
